k,n,id,orders,generator,P,P_coe,E,E_coe,H,H_coe,Element,gen_coe,,
25,16,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
25,16,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
25,17,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,17,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,17,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
25,17,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
25,18,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,18,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,18,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
25,19,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,19,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,19,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
25,20,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,20,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,21,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,21,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,22,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,22,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,23,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,23,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,23,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
25,24,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,24,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,24,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
25,24,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
25,25,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,25,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,25,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
25,26,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,26,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,26,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
25,27,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
25,27,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
25,,2,0,,,,,,,,,,,
26,2,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,2,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,2,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,2,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,3,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,3,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,3,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,3,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,4,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,4,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,4,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,4,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,4,4,0,,,,,,,,,-1 0 0 0 1 0 0 0 0 0 0 0,,
26,4,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
26,4,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
26,4,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
26,4,8,0,,,,,,,,,0 0 0 0 0 0 0 0 1 0 0 0,,
26,4,9,0,,,,,,,,,0 0 0 0 0 0 0 0 0 1 0 0,,
26,5,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,5,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,5,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,5,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,5,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
26,5,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
26,6,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,6,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,6,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,6,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,6,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
26,6,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
26,6,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
26,7,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,7,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,7,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,7,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,7,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
26,7,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
26,7,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
26,8,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,8,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,8,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,8,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,8,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
26,8,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
26,8,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
26,8,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
26,8,8,0,,,,,,,,,0 0 0 0 0 0 0 0 1 0 0 0,,
26,8,9,0,,,,,,,,,0 0 0 0 0 0 0 0 0 1 0 0,,
26,9,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,9,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,9,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,9,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,9,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
26,9,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
26,9,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
26,10,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,10,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,10,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,10,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,10,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
26,11,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,11,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,11,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,11,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,11,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
26,12,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,12,1,0,,,,,,,,,-8 1 0 0 0 0 0 0 0 0 0 0,,
26,12,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,12,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,12,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
26,12,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
26,12,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
26,13,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,13,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,13,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,13,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,13,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
26,14,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,14,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,14,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,15,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,15,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,15,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,16,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,16,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,16,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,16,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,17,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,17,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,17,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,18,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,18,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,18,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,19,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,19,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,19,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,20,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,20,1,0,,,,,,,,,-2 1 0 0 0 0 0 0 0 0 0 0,,
26,20,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,20,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,21,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,21,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,21,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,22,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,22,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,22,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,23,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,23,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,23,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,24,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,24,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,24,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,24,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
26,25,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,25,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,25,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,26,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,26,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,26,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,27,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,27,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,27,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
26,28,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
26,28,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
26,,2,0,,,,,,,,,,,
27,2,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,2,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,2,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,2,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,3,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,3,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,3,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,3,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,4,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,4,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,4,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,4,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,4,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
27,4,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
27,4,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
27,4,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
27,4,8,0,,,,,,,,,0 0 0 0 0 0 0 0 1 0 0 0,,
27,4,9,0,,,,,,,,,0 0 0 0 0 0 0 0 0 1 0 0,,
27,4,10,0,,,,,,,,,0 0 0 0 0 0 0 0 0 0 1 0,,
27,5,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,5,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,5,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,5,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,5,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
27,6,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,6,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,6,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,6,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,7,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,7,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,7,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,8,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,8,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,8,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,8,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,9,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,9,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,9,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,10,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,10,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,10,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,11,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,11,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,11,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,11,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,12,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,12,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,12,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,12,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,12,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
27,12,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
27,13,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,13,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,13,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,13,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,14,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,14,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,14,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,15,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,16,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,17,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,18,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,19,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,19,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,19,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,20,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,20,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,20,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,20,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
27,20,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
27,21,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,21,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,21,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
27,22,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,22,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,23,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,23,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,24,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,24,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,25,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,25,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,26,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,27,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,28,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,28,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
27,29,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
27,,,0,,,,,,,,,,,
28,2,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,2,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,2,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,2,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,3,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,3,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,3,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,3,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,4,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,4,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,4,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,4,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,4,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
28,4,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
28,4,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
28,4,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
28,4,8,0,,,,,,,,,0 0 0 0 0 0 0 0 1 0 0 0,,
28,5,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,5,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,5,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,5,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,6,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,6,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,6,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,6,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,7,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,7,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,7,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,7,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,8,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,8,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,8,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,8,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,8,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
28,8,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
28,8,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
28,9,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,9,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,9,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,9,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,9,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
28,10,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,10,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,10,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,10,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,10,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
28,11,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,11,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,11,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,11,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,11,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
28,11,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
28,12,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,12,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,12,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,12,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,12,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
28,12,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
28,12,6,0,,,,,,,,,0 0 0 0 0 0 1 0 0 0 0 0,,
28,12,7,0,,,,,,,,,0 0 0 0 0 0 0 1 0 0 0 0,,
28,13,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,13,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,13,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,13,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,14,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,14,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,15,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,16,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,17,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,18,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,18,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,19,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,19,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,19,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,20,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,20,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,20,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,20,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,20,4,0,,,,,,,,,0 0 0 0 1 0 0 0 0 0 0 0,,
28,20,5,0,,,,,,,,,0 0 0 0 0 1 0 0 0 0 0 0,,
28,21,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,21,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,21,2,0,,,,,,,,,0 0 1 0 0 0 0 0 0 0 0 0,,
28,21,3,0,,,,,,,,,0 0 0 1 0 0 0 0 0 0 0 0,,
28,22,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
28,22,1,0,,,,,,,,,0 1 0 0 0 0 0 0 0 0 0 0,,
28,23,0,0,,,,,,,,,1 0 0 0 0 0 0 0 0 0 0 0,,
